seed,nLayers,nHiddenNeurons,activationFunction,trainFunction,trainType,maxEpochs,learnRate,tPerformance,vPerformance
0,2,10,logsig,learnwh,inc,0.300,0.31684,0.31730
0,2,10,logsig,learnwh,inc,0.500,0.31684,0.31730
0,2,10,elliotsig,traingd,batch,0.100,0.20585,0.21737
0,2,10,elliotsig,traingd,batch,0.300,0.20585,0.21737
0,2,10,elliotsig,traingd,batch,0.500,0.20585,0.21737
0,2,10,elliotsig,traingda,batch,0.100,0.08838,0.09063
0,2,10,elliotsig,traingda,batch,0.300,0.08838,0.09063
0,2,10,elliotsig,traingda,batch,0.500,0.08838,0.09063
0,2,10,elliotsig,traingdm,batch,0.100,0.20590,0.21723
0,2,10,elliotsig,traingdm,batch,0.300,0.20590,0.21723
0,2,10,elliotsig,traingdm,batch,0.500,0.20590,0.21723
0,2,10,elliotsig,trainscg,batch,0.100,0.08714,0.08869
0,2,10,elliotsig,trainscg,batch,0.300,0.08714,0.08869
0,2,10,elliotsig,trainscg,batch,0.500,0.08714,0.08869
0,2,10,elliotsig,learnp,inc,0.100,0.16482,0.16730
0,2,10,elliotsig,learngd,inc,0.100,0.16482,0.16730
0,2,10,elliotsig,learngd,inc,0.300,0.16482,0.16730
0,2,10,elliotsig,learngd,inc,0.500,0.16482,0.16730
0,2,10,elliotsig,learngdm,inc,0.100,0.16482,0.16730
0,2,10,elliotsig,learngdm,inc,0.300,0.16482,0.16730
0,2,10,elliotsig,learngdm,inc,0.500,0.16482,0.16730
0,2,10,elliotsig,learnh,inc,0.100,0.16482,0.16730
0,2,10,elliotsig,learnh,inc,0.300,0.16482,0.16730
0,2,10,elliotsig,learnh,inc,0.500,0.16482,0.16730
0,2,10,elliotsig,learnhd,inc,0.100,0.16482,0.16730
0,2,10,elliotsig,learnhd,inc,0.300,0.16482,0.16730
0,2,10,elliotsig,learnhd,inc,0.500,0.16482,0.16730
0,2,10,elliotsig,learnwh,inc,0.100,0.16482,0.16730
0,2,10,elliotsig,learnwh,inc,0.300,0.16482,0.16730
0,2,10,elliotsig,learnwh,inc,0.500,0.16482,0.16730
0,2,10,softmax,traingd,batch,0.100,0.29281,0.29255
0,2,10,softmax,traingd,batch,0.300,0.29281,0.29255
0,2,10,softmax,traingd,batch,0.500,0.29281,0.29255
0,2,10,softmax,traingda,batch,0.100,0.28345,0.28667
0,2,10,softmax,traingda,batch,0.300,0.28345,0.28667
0,2,10,softmax,traingda,batch,0.500,0.28345,0.28667
0,2,10,softmax,traingdm,batch,0.100,0.29281,0.29255
0,2,10,softmax,traingdm,batch,0.300,0.29281,0.29255
0,2,10,softmax,traingdm,batch,0.500,0.29281,0.29255
0,2,10,softmax,trainscg,batch,0.100,0.27751,0.28785
0,2,10,softmax,trainscg,batch,0.300,0.27751,0.28785
0,2,10,softmax,trainscg,batch,0.500,0.27751,0.28785
0,2,10,softmax,learnp,inc,0.100,0.29145,0.29164
